world,class,operation,passed,shortest_witness
333,mutation,warrant,1,warrant=definition
333,mutation,continuation,1,continuation=0
333,mutation,role,1,role=participant
334,admissible,rename,1,
334,admissible,rigid_isometry,1,
334,admissible,edge_order,1,
334,admissible,full_iso,1,
334,mutation,metric,1,out_edge_type=G
334,mutation,edge_type,1,out_edge_type=G
334,mutation,boundary,1,boundary=open
334,mutation,warrant,1,warrant=definition
334,mutation,continuation,1,continuation=0
334,mutation,role,1,role=participant
335,admissible,rename,1,
335,admissible,rigid_isometry,1,
335,admissible,edge_order,1,
335,admissible,full_iso,1,
335,mutation,metric,1,out_edge_type=G
335,mutation,edge_type,1,out_edge_type=G
335,mutation,boundary,1,boundary=open
335,mutation,warrant,1,warrant=definition
335,mutation,continuation,1,continuation=0
335,mutation,role,1,role=participant
336,admissible,rename,1,
336,admissible,rigid_isometry,1,
336,admissible,edge_order,1,
336,admissible,full_iso,1,
336,mutation,metric,1,out_edge_type=G
336,mutation,edge_type,1,out_edge_type=G
336,mutation,boundary,1,boundary=open
336,mutation,warrant,1,warrant=definition
336,mutation,continuation,1,continuation=0
336,mutation,role,1,role=participant
337,admissible,rename,1,
337,admissible,rigid_isometry,1,
337,admissible,edge_order,1,
337,admissible,full_iso,1,
337,mutation,metric,1,out_edge_type=G
337,mutation,edge_type,1,out_edge_type=G
337,mutation,boundary,1,boundary=open
337,mutation,warrant,1,warrant=definition
337,mutation,continuation,1,continuation=0
337,mutation,role,1,role=participant
338,admissible,rename,1,
338,admissible,rigid_isometry,1,
338,admissible,edge_order,1,
338,admissible,full_iso,1,
338,mutation,metric,1,out_edge_type=G
338,mutation,edge_type,1,out_edge_type=G
338,mutation,boundary,1,boundary=open
338,mutation,warrant,1,warrant=definition
338,mutation,continuation,1,continuation=0
338,mutation,role,1,role=participant
339,admissible,rename,1,
339,admissible,rigid_isometry,1,
339,admissible,edge_order,1,
339,admissible,full_iso,1,
339,mutation,metric,1,typed_neighbor=Register@2.0
339,mutation,edge_type,1,out_edge_type=G
339,mutation,boundary,1,boundary=open
339,mutation,warrant,1,warrant=definition
339,mutation,continuation,1,continuation=0
339,mutation,role,1,role=participant
340,admissible,rename,1,
340,admissible,rigid_isometry,1,
340,admissible,edge_order,1,
340,admissible,full_iso,1,
340,mutation,metric,1,out_edge_type=G
340,mutation,edge_type,1,out_edge_type=G
340,mutation,boundary,1,boundary=open
340,mutation,warrant,1,warrant=definition
340,mutation,continuation,1,continuation=0
340,mutation,role,1,role=participant
341,admissible,rename,1,
341,admissible,rigid_isometry,1,
341,admissible,edge_order,1,
341,admissible,full_iso,1,
341,mutation,metric,1,out_edge_type=G
341,mutation,edge_type,1,out_edge_type=G
341,mutation,boundary,1,boundary=open
341,mutation,warrant,1,warrant=definition
341,mutation,continuation,1,continuation=0
341,mutation,role,1,role=participant
342,admissible,rename,1,
342,admissible,rigid_isometry,1,
342,admissible,edge_order,1,
342,admissible,full_iso,1,
342,mutation,metric,1,out_edge_type=G
342,mutation,edge_type,1,out_edge_type=G
342,mutation,boundary,1,boundary=open
342,mutation,warrant,1,warrant=definition
342,mutation,continuation,1,continuation=0
342,mutation,role,1,role=participant
343,admissible,rename,1,
343,admissible,rigid_isometry,1,
343,admissible,edge_order,1,
343,admissible,full_iso,1,
343,mutation,metric,1,exists_metric_le=1.25
343,mutation,edge_type,1,out_edge_type=G
343,mutation,boundary,1,boundary=open
343,mutation,warrant,1,warrant=definition
343,mutation,continuation,1,continuation=0
343,mutation,role,1,role=participant
344,admissible,rename,1,
344,admissible,rigid_isometry,1,
344,admissible,edge_order,1,
344,admissible,full_iso,1,
344,mutation,metric,1,exists_metric_le=1.25
344,mutation,edge_type,1,out_edge_type=G
344,mutation,boundary,1,boundary=open
344,mutation,warrant,1,warrant=definition
344,mutation,continuation,1,continuation=0
344,mutation,role,1,role=participant
345,admissible,rename,1,
345,admissible,rigid_isometry,1,
345,admissible,edge_order,1,
345,admissible,full_iso,1,
345,mutation,metric,1,typed_neighbor=G@1.25
345,mutation,edge_type,1,out_edge_type=G
345,mutation,boundary,1,boundary=open
345,mutation,warrant,1,warrant=definition
345,mutation,continuation,1,continuation=0
345,mutation,role,1,role=participant
346,admissible,rename,1,
346,admissible,rigid_isometry,1,
346,admissible,edge_order,1,
346,admissible,full_iso,1,
346,mutation,metric,1,out_edge_type=G
346,mutation,edge_type,1,out_edge_type=G
346,mutation,boundary,1,boundary=open
346,mutation,warrant,1,warrant=definition
346,mutation,continuation,1,continuation=0
346,mutation,role,1,role=participant
347,admissible,rename,1,
347,admissible,rigid_isometry,1,
347,admissible,edge_order,1,
347,admissible,full_iso,1,
347,mutation,metric,1,out_edge_type=G
347,mutation,edge_type,1,out_edge_type=G
347,mutation,boundary,1,boundary=open
347,mutation,warrant,1,warrant=definition
347,mutation,continuation,1,continuation=0
347,mutation,role,1,role=participant
348,admissible,rename,1,
348,admissible,rigid_isometry,1,
348,admissible,edge_order,1,
348,admissible,full_iso,1,
348,mutation,metric,1,out_edge_type=G
348,mutation,edge_type,1,out_edge_type=G
348,mutation,boundary,1,boundary=open
348,mutation,warrant,1,warrant=definition
348,mutation,continuation,1,continuation=0
348,mutation,role,1,role=participant
349,admissible,rename,1,
349,admissible,rigid_isometry,1,
349,admissible,edge_order,1,
349,admissible,full_iso,1,
349,mutation,metric,1,out_edge_type=G
349,mutation,edge_type,1,out_edge_type=G
349,mutation,boundary,1,boundary=open
349,mutation,warrant,1,warrant=definition
349,mutation,continuation,1,continuation=0
349,mutation,role,1,role=participant
350,admissible,rename,1,
350,admissible,rigid_isometry,1,
350,admissible,edge_order,1,
350,admissible,full_iso,1,
350,mutation,metric,1,out_edge_type=G
350,mutation,edge_type,1,out_edge_type=G
350,mutation,boundary,1,boundary=open
350,mutation,warrant,1,warrant=definition
350,mutation,continuation,1,continuation=0
350,mutation,role,1,role=participant
351,admissible,rename,1,
351,admissible,rigid_isometry,1,
351,admissible,edge_order,1,
351,admissible,full_iso,1,
351,mutation,metric,1,typed_neighbor=G@1.25
351,mutation,edge_type,1,out_edge_type=G
351,mutation,boundary,1,boundary=open
351,mutation,warrant,1,warrant=definition
351,mutation,continuation,1,continuation=0
351,mutation,role,1,role=participant
352,admissible,rename,1,
352,admissible,rigid_isometry,1,
352,admissible,edge_order,1,
352,admissible,full_iso,1,
352,mutation,metric,1,typed_neighbor=G@1.25
352,mutation,edge_type,1,out_edge_type=G
352,mutation,boundary,1,boundary=open
352,mutation,warrant,1,warrant=definition
352,mutation,continuation,1,continuation=0
352,mutation,role,1,role=participant
353,admissible,rename,1,
353,admissible,rigid_isometry,1,
353,admissible,edge_order,1,
353,admissible,full_iso,1,
353,mutation,metric,1,exists_metric_le=1.25
353,mutation,edge_type,1,out_edge_type=G
353,mutation,boundary,1,boundary=open
353,mutation,warrant,1,warrant=definition
353,mutation,continuation,1,continuation=0
353,mutation,role,1,role=participant
354,admissible,rename,1,
354,admissible,rigid_isometry,1,
354,admissible,edge_order,1,
354,admissible,full_iso,1,
354,mutation,metric,1,out_edge_type=G
354,mutation,edge_type,1,out_edge_type=G
354,mutation,boundary,1,boundary=open
354,mutation,warrant,1,warrant=definition
354,mutation,continuation,1,continuation=0
354,mutation,role,1,role=participant
355,admissible,rename,1,
355,admissible,rigid_isometry,1,
355,admissible,edge_order,1,
355,admissible,full_iso,1,
355,mutation,metric,1,exists_metric_le=1.25
355,mutation,edge_type,1,out_edge_type=G
355,mutation,boundary,1,boundary=open
355,mutation,warrant,1,warrant=definition
355,mutation,continuation,1,continuation=0
355,mutation,role,1,role=participant
356,admissible,rename,1,
356,admissible,rigid_isometry,1,
356,admissible,edge_order,1,
356,admissible,full_iso,1,
356,mutation,metric,1,out_edge_type=G
356,mutation,edge_type,1,out_edge_type=G
356,mutation,boundary,1,boundary=open
356,mutation,warrant,1,warrant=definition
356,mutation,continuation,1,continuation=0
356,mutation,role,1,role=participant
357,admissible,rename,1,
357,admissible,rigid_isometry,1,
357,admissible,edge_order,1,
357,admissible,full_iso,1,
357,mutation,metric,1,exists_metric_le=2.0
357,mutation,edge_type,1,out_edge_type=G
357,mutation,boundary,1,boundary=open
357,mutation,warrant,1,warrant=definition
357,mutation,continuation,1,continuation=0
357,mutation,role,1,role=participant
358,admissible,rename,1,
358,admissible,rigid_isometry,1,
358,admissible,edge_order,1,
358,admissible,full_iso,1,
358,mutation,metric,1,out_edge_type=G
358,mutation,edge_type,1,out_edge_type=G
358,mutation,boundary,1,boundary=open
358,mutation,warrant,1,warrant=definition
358,mutation,continuation,1,continuation=0
358,mutation,role,1,role=participant
359,admissible,rename,1,
359,admissible,rigid_isometry,1,
359,admissible,edge_order,1,
359,admissible,full_iso,1,
359,mutation,metric,1,exists_metric_le=1.25
359,mutation,edge_type,1,out_edge_type=G
359,mutation,boundary,1,boundary=open
359,mutation,warrant,1,warrant=definition
359,mutation,continuation,1,continuation=0
359,mutation,role,1,role=participant
360,admissible,rename,1,
360,admissible,rigid_isometry,1,
360,admissible,edge_order,1,
360,admissible,full_iso,1,
360,mutation,metric,1,exists_metric_le=3.0
360,mutation,edge_type,1,out_edge_type=G
360,mutation,boundary,1,boundary=open
360,mutation,warrant,1,warrant=definition
360,mutation,continuation,1,continuation=0
360,mutation,role,1,role=participant
361,admissible,rename,1,
361,admissible,rigid_isometry,1,
361,admissible,edge_order,1,
361,admissible,full_iso,1,
361,mutation,metric,1,exists_same_type_metric_le=2.0
361,mutation,edge_type,1,out_edge_type=G
361,mutation,boundary,1,boundary=open
361,mutation,warrant,1,warrant=definition
361,mutation,continuation,1,continuation=0
361,mutation,role,1,role=participant
362,admissible,rename,1,
362,admissible,rigid_isometry,1,
362,admissible,edge_order,1,
362,admissible,full_iso,1,
362,mutation,metric,1,exists_metric_le=1.25
362,mutation,edge_type,1,out_edge_type=G
362,mutation,boundary,1,boundary=open
362,mutation,warrant,1,warrant=definition
362,mutation,continuation,1,continuation=0
362,mutation,role,1,role=participant
363,admissible,rename,1,
363,admissible,rigid_isometry,1,
363,admissible,edge_order,1,
363,admissible,full_iso,1,
363,mutation,metric,1,exists_metric_le=1.25
363,mutation,edge_type,1,out_edge_type=G
363,mutation,boundary,1,boundary=open
363,mutation,warrant,1,warrant=definition
363,mutation,continuation,1,continuation=0
363,mutation,role,1,role=participant
364,admissible,rename,1,
364,admissible,rigid_isometry,1,
364,admissible,edge_order,1,
364,admissible,full_iso,1,
364,mutation,metric,1,out_edge_type=G
364,mutation,edge_type,1,out_edge_type=G
364,mutation,boundary,1,boundary=open
364,mutation,warrant,1,warrant=definition
364,mutation,continuation,1,continuation=0
364,mutation,role,1,role=participant
365,admissible,rename,1,
365,admissible,rigid_isometry,1,
365,admissible,edge_order,1,
365,admissible,full_iso,1,
365,mutation,metric,1,out_edge_type=G
365,mutation,edge_type,1,out_edge_type=G
365,mutation,boundary,1,boundary=open
365,mutation,warrant,1,warrant=definition
365,mutation,continuation,1,continuation=0
365,mutation,role,1,role=participant
366,admissible,rename,1,
366,admissible,rigid_isometry,1,
366,admissible,edge_order,1,
366,admissible,full_iso,1,
366,mutation,metric,1,exists_metric_le=1.25
366,mutation,edge_type,1,out_edge_type=G
366,mutation,boundary,1,boundary=open
366,mutation,warrant,1,warrant=definition
366,mutation,continuation,1,continuation=0
366,mutation,role,1,role=participant
367,admissible,rename,1,
367,admissible,rigid_isometry,1,
367,admissible,edge_order,1,
367,admissible,full_iso,1,
367,mutation,metric,1,exists_metric_le=1.25
367,mutation,edge_type,1,out_edge_type=G
367,mutation,boundary,1,boundary=open
367,mutation,warrant,1,warrant=definition
367,mutation,continuation,1,continuation=0
367,mutation,role,1,role=participant
368,admissible,rename,1,
368,admissible,rigid_isometry,1,
368,admissible,edge_order,1,
368,admissible,full_iso,1,
368,mutation,metric,1,out_edge_type=G
368,mutation,edge_type,1,out_edge_type=G
368,mutation,boundary,1,boundary=open
368,mutation,warrant,1,warrant=definition
368,mutation,continuation,1,continuation=0
368,mutation,role,1,role=participant
369,admissible,rename,1,
369,admissible,rigid_isometry,1,
369,admissible,edge_order,1,
369,admissible,full_iso,1,
369,mutation,metric,1,out_edge_type=G
369,mutation,edge_type,1,out_edge_type=G
369,mutation,boundary,1,boundary=open
369,mutation,warrant,1,warrant=definition
369,mutation,continuation,1,continuation=0
369,mutation,role,1,role=participant
370,admissible,rename,1,
370,admissible,rigid_isometry,1,
370,admissible,edge_order,1,
370,admissible,full_iso,1,
370,mutation,metric,1,out_edge_type=G
370,mutation,edge_type,1,out_edge_type=G
370,mutation,boundary,1,boundary=open
370,mutation,warrant,1,warrant=definition
370,mutation,continuation,1,continuation=0
370,mutation,role,1,role=participant
371,admissible,rename,1,
371,admissible,rigid_isometry,1,
371,admissible,edge_order,1,
371,admissible,full_iso,1,
371,mutation,metric,1,out_edge_type=G
371,mutation,edge_type,1,out_edge_type=G
371,mutation,boundary,1,boundary=open
371,mutation,warrant,1,warrant=definition
371,mutation,continuation,1,continuation=0
371,mutation,role,1,role=participant
372,admissible,rename,1,
372,admissible,rigid_isometry,1,
372,admissible,edge_order,1,
372,admissible,full_iso,1,
372,mutation,metric,1,exists_metric_le=1.25
372,mutation,edge_type,1,out_edge_type=G
372,mutation,boundary,1,boundary=open
372,mutation,warrant,1,warrant=definition
372,mutation,continuation,1,continuation=0
372,mutation,role,1,role=participant
373,admissible,rename,1,
373,admissible,rigid_isometry,1,
373,admissible,edge_order,1,
373,admissible,full_iso,1,
373,mutation,metric,1,out_edge_type=G
373,mutation,edge_type,1,out_edge_type=G
373,mutation,boundary,1,boundary=open
373,mutation,warrant,1,warrant=definition
373,mutation,continuation,1,continuation=0
373,mutation,role,1,role=participant
374,admissible,rename,1,
374,admissible,rigid_isometry,1,
374,admissible,edge_order,1,
374,admissible,full_iso,1,
374,mutation,metric,1,out_edge_type=G
374,mutation,edge_type,1,out_edge_type=G
374,mutation,boundary,1,boundary=open
374,mutation,warrant,1,warrant=definition
374,mutation,continuation,1,continuation=0
